screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users
vorchitect2,Vorchitect 💜🖤💙,932744508005109761,1192228767604850690,/vorchitect2/status/1192228767604850690,2019-11-06 23:54:23,1573084463,uwu,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""und""><strong>uwu</strong></p>",[],[],False,[],,1,0,0,False,True,1192048090800414720,"[{'screen_name': 'daebelly', 'user_id': '1065094059956555776'}]"
LuniTheLummie,💎ᴀɴᴅʀé💙 [Rp on Patton's],2283045674,1192228757085523968,/LuniTheLummie/status/1192228757085523968,2019-11-06 23:54:20,1573084460,Good uwu,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Good <strong>uwu</strong></p>",[],[],False,[],,0,0,1,True,True,1192228445943685121,"[{'screen_name': 'gabsgrasp', 'user_id': '1109541336540012545'}]"
GoldyStella,Solus☀️Bæ 🇨🇱,813026959546613760,1192228753205874688,/GoldyStella/status/1192228753205874688,2019-11-06 23:54:19,1573084459,"Al fin mi bb hermosa llegó... Después de haber pasado casi 2 meses de que llegó a Chile. Se merecen funa @correoschile de la csm. Muchas gracias @AmiAmi_English!
100% recomendado su servicio uwu pic.twitter.com/z8baaCx9Rn","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Al fin mi bb hermosa llegó... Después de haber pasado casi 2 meses de que llegó a Chile. Se merecen funa <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""378202276"" dir=""ltr"" href=""/correoschile""><s>@</s><b>correoschile</b></a> de la csm. Muchas gracias <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""343765161"" dir=""ltr"" href=""/AmiAmi_English""><s>@</s><b>AmiAmi_English</b></a>!
100% recomendado su servicio <strong>uwu</strong> <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/z8baaCx9Rn"">pic.twitter.com/z8baaCx9Rn</a></p>",[],[],True,"['https://pbs.twimg.com/media/EIultadX0AE8kNH.jpg', 'https://pbs.twimg.com/media/EIuluRbXYAAnpHf.jpg']",,44,5,4,True,False,,[]
CattyTheDoormat,cat 🌻,3193847284,1192228752417120257,/CattyTheDoormat/status/1192228752417120257,2019-11-06 23:54:19,1573084459,The cutest!!,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">The cutest!!</p>",[],[],False,[],,1,0,0,False,True,1192227854093864963,"[{'screen_name': 'Zhonya_uwu', 'user_id': '788789460855029760'}]"
treasureunwoo,yelen #BLUEFLAME,701883369307643909,1192228751163240448,/treasureunwoo/status/1192228751163240448,2019-11-06 23:54:19,1573084459,soobin y hueningkai son de hufflepuff uwu https://twitter.com/TXT_members/status/1191338737688383488 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""in"">soobin y hueningkai son de hufflepuff <strong>uwu</strong> <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/TXT_members/status/1191338737688383488"" dir=""ltr"" href=""https://t.co/2cx7pTFlIm"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/TXT_members/status/1191338737688383488""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/TXT_members/st</span><span class=""invisible"">atus/1191338737688383488</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/TXT_members/status/1191338737688383488'],[],False,[],,0,0,0,False,False,,[]
Bambola_Doll,Bambola,1183023790885875713,1192228743839993857,/Bambola_Doll/status/1192228743839993857,2019-11-06 23:54:17,1573084457,No,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""und"">No</p>",[],[],False,[],,0,0,1,True,True,1191890091695845377,"[{'screen_name': 'babey_uwu', 'user_id': '1176307101347590145'}]"
taekookgei,⌗ taylor ♡,3305652148,1192228739943456768,/taekookgei/status/1192228739943456768,2019-11-06 23:54:16,1573084456,but a cute coward uwu,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pl"">but a cute coward <strong>uwu</strong></p>",[],[],False,[],,0,0,0,False,True,1192227411426865152,"[{'screen_name': 'bloopyscoop', 'user_id': '1170531670014840832'}]"
Furustis,Pero si es el frustis,2986227526,1192228724705497088,/Furustis/status/1192228724705497088,2019-11-06 23:54:13,1573084453,ese uwu le invalida,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""it"">ese <strong>uwu</strong> le invalida</p>",[],[],False,[],,1,0,0,False,True,1192228159829237761,"[{'screen_name': 'YokoCosplay', 'user_id': '472328289'}]"
sweatyjungkook,cha.,3184577893,1192228711736569857,/sweatyjungkook/status/1192228711736569857,2019-11-06 23:54:10,1573084450,yoonmin taekook uwu,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">yoonmin taekook <strong>uwu</strong></p>",[],[],False,[],,0,0,0,False,True,1192062646519881728,"[{'screen_name': 'glossytae95', 'user_id': '841086476'}]"
japeniel,𝙹𝚓 || #𝙳𝙰𝚈𝟼𝙶𝚁𝙰𝚅𝙸𝚃𝚈𝚒𝚗𝙼𝙽𝙻,115354154,1192228708079169536,/japeniel/status/1192228708079169536,2019-11-06 23:54:09,1573084449,"i have a very adorable, supportive bb duck uwu @vidlrsrpic.twitter.com/iW9i8i3QXV","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">i have a very adorable, supportive bb duck <strong>uwu</strong> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""70953253"" dir=""ltr"" href=""/vidlrsr""><s>@</s><b>vidlrsr</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/iW9i8i3QXV"">pic.twitter.com/iW9i8i3QXV</a></p>",[],[],True,['https://pbs.twimg.com/media/EIulsJnUEAAipOn.jpg'],,0,0,0,False,False,,[]
uwu_ryuko17,STILL HERE FOR MONSTA X,1188468981868322817,1192228705835175936,/uwu_ryuko17/status/1192228705835175936,2019-11-06 23:54:08,1573084448,"El Otaku #MonstaX7ShineForever
#몬엑_행복해지길_바래 @OfficialMonstaX","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">El Otaku <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MonstaX7ShineForever?src=hash""><s>#</s><b>MonstaX7ShineForever</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EB%AA%AC%EC%97%91_%ED%96%89%EB%B3%B5%ED%95%B4%EC%A7%80%EA%B8%B8_%EB%B0%94%EB%9E%98?src=hash""><s>#</s><b>몬엑_행복해지길_바래</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""3030158859"" dir=""ltr"" href=""/OfficialMonstaX""><s>@</s><b>OfficialMonstaX</b></a></p>",[],"['MonstaX7ShineForever', '몬엑_행복해지길_바래']",False,[],,0,0,0,False,True,1192220057792741376,"[{'screen_name': 'ePanda_10', 'user_id': '3402838932'}, {'screen_name': 'ROSESforLMH', 'user_id': '2955247350'}, {'screen_name': 'OfficialMonstaX', 'user_id': '3030158859'}]"
uwu_Nels0N,ALT/Nels0N#WT🐺,1063699182228258816,1192228701234176006,/uwu_Nels0N/status/1192228701234176006,2019-11-06 23:54:07,1573084447,Fav = activos,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Fav<img alt=""❤"" aria-label=""Emoji: Red heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/2764.png"" title=""Red heart""/> = activos<img alt=""😎"" aria-label=""Emoji: Smiling face with sunglasses"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f60e.png"" title=""Smiling face with sunglasses""/><img alt=""👌"" aria-label=""Emoji: Ok hand sign"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44c.png"" title=""Ok hand sign""/></p>",[],[],False,[],,5,2,0,False,False,,[]
m4tiasv1,Matías,961078000463818752,1192228701011886082,/m4tiasv1/status/1192228701011886082,2019-11-06 23:54:07,1573084447,taba en una asamblea no fui a clases uwu,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ca"">taba en una asamblea no fui a clases <strong>uwu</strong></p>",[],[],False,[],,0,0,1,True,True,1192171469125619712,"[{'screen_name': 'terectld', 'user_id': '201035230'}]"
DaebakMinnie,Alan | For You ✨,1078867521414070277,1192228700642848768,/DaebakMinnie/status/1192228700642848768,2019-11-06 23:54:07,1573084447,thanks uwu,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">thanks <strong>uwu</strong></p>",[],[],False,[],,1,0,0,False,True,1192141780805967872,"[{'screen_name': 'chanmi_irl', 'user_id': '776953285383258112'}]"
kamikaze43v3r,Kazzy Daddy || 🐺🏹 狼弦 😩👌🏽💕✨,2548191463,1192228690190422016,/kamikaze43v3r/status/1192228690190422016,2019-11-06 23:54:04,1573084444,uwu  Merci,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pl""><strong>uwu</strong> <img alt=""💕"" aria-label=""Emoji: Two hearts"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f495.png"" title=""Two hearts""/> Merci</p>",[],[],False,[],,0,0,0,False,True,1192222414035247105,"[{'screen_name': 'Medikittty', 'user_id': '1069809557449383936'}]"
UwU_Diminie,Diminigiri 🍙,1167756388484780032,1192228685593497601,/UwU_Diminie/status/1192228685593497601,2019-11-06 23:54:03,1573084443,"His cute precious smile, the turtle neck and th-those jeans. This combo is too lethalhttps://twitter.com/BTS_twt/status/838635647287975936 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">His cute precious smile, the turtle neck and th-those jeans. This combo is too lethal<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/BTS_twt/status/838635647287975936"" dir=""ltr"" href=""https://t.co/F7op8dsnmJ"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/BTS_twt/status/838635647287975936""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/BTS_twt/status</span><span class=""invisible"">/838635647287975936</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/BTS_twt/status/838635647287975936'],[],False,[],,0,0,0,False,False,,[]
fatumbtsvt,ʏᴜʏᴜ🍩 ♡'s 방탄과 세븐틴💫,1136782348240982017,1192228665226125312,/fatumbtsvt/status/1192228665226125312,2019-11-06 23:53:58,1573084438,"Me copio uwu

Sol: tauro
Luna: géminis
Venus: géminis
Mercurio: géminis
Marte: géminis
Ascendente: capricornio","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Me copio <strong>uwu</strong>

Sol: tauro
Luna: géminis
Venus: géminis
Mercurio: géminis
Marte: géminis
Ascendente: capricornio</p>",[],[],False,[],,1,0,0,False,False,,[]
matiasegovia_,Rysix UWU,708448734091288577,1192228663254802432,/matiasegovia_/status/1192228663254802432,2019-11-06 23:53:58,1573084438,"Eso no se deja, se disfruta uwu","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""it"">Eso no se deja, se disfruta <strong>uwu</strong></p>",[],[],False,[],,27,0,0,False,True,1192227456608079872,"[{'screen_name': 'bruddabot', 'user_id': '3715428736'}, {'screen_name': 'FrankkasterX', 'user_id': '1009225820324364290'}, {'screen_name': 'luchiquinteross', 'user_id': '1023717383893123072'}]"
RosaLuxembae,Posa Luxemhohoho 🎅,815923562536173568,1192228654148771840,/RosaLuxembae/status/1192228654148771840,2019-11-06 23:53:56,1573084436,UwU~,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""und""><strong>UwU</strong>~</p>",[],[],False,[],,1,0,0,False,True,1192221189126664192,"[{'screen_name': 'Lilly_TheExiled', 'user_id': '962077681050423297'}]"
havingcrushtoJK,dichan ๑•͈ᴗ•͈,1090824120097329153,1192228652508831744,/havingcrushtoJK/status/1192228652508831744,2019-11-06 23:53:55,1573084435,THEY'RE SO PRECIOUS UWU @BTS_twt,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">THEY'RE SO PRECIOUS <strong>UWU</strong><img alt=""💜"" aria-label=""Emoji: Purple heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f49c.png"" title=""Purple heart""/><img alt=""💜"" aria-label=""Emoji: Purple heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f49c.png"" title=""Purple heart""/><img alt=""💜"" aria-label=""Emoji: Purple heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f49c.png"" title=""Purple heart""/><img alt=""💜"" aria-label=""Emoji: Purple heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f49c.png"" title=""Purple heart""/><img alt=""💜"" aria-label=""Emoji: Purple heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f49c.png"" title=""Purple heart""/><img alt=""💜"" aria-label=""Emoji: Purple heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f49c.png"" title=""Purple heart""/> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""335141638"" dir=""ltr"" href=""/BTS_twt""><s>@</s><b>BTS_twt</b></a></p>",[],[],False,[],,0,0,0,False,True,1192206788625498112,"[{'screen_name': 'shinaraee', 'user_id': '1070456346770722817'}, {'screen_name': 'Seokjiminah', 'user_id': '1141636499244552192'}, {'screen_name': 'BTS_twt', 'user_id': '335141638'}]"
ilyyoriichi,𝒋𝒐𝒔𝒊𝒆 ♡,1181391000217899008,1192228648180318209,/ilyyoriichi/status/1192228648180318209,2019-11-06 23:53:54,1573084434,"year i was given: 2010
age: 8
now: 17
relationship status: single
now: taken uwu
living in: cali
now: cali
pets: 1 dog
now: 1 puppy
was i happy: most likely, yes :’)
now: mm yeah ig lol

reply with a pic of your fav anime boy and i'll give u a year ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">year i was given: 2010
age: 8
now: 17
relationship status: single
now: taken <strong>uwu</strong>
living in: cali
now: cali
pets: 1 dog
now: 1 puppy
was i happy: most likely, yes :’)
now: mm yeah ig lol

reply with a pic of your fav anime boy and i'll give u a year <img alt=""💌"" aria-label=""Emoji: Love letter"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f48c.png"" title=""Love letter""/></p>",[],[],False,[],,9,0,9,True,False,,[]
uwu_yeah,Jess: STAN VAV,932387005467566080,1192228641603649536,/uwu_yeah/status/1192228641603649536,2019-11-06 23:53:53,1573084433,I wash my hair twice a day.. cuz I shower in the morning and the night?? Maybe this is why I’m going bald y’all,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I wash my hair twice a day.. cuz I shower in the morning and the night?? Maybe this is why I’m going bald y’all</p>",[],[],False,[],,0,0,0,False,True,1192213701425868802,"[{'screen_name': 'adorerbts', 'user_id': '1112146078583980032'}]"
drixGO,𝕽𝖔𝖉𝖗𝖎𝖌𝖔,362824409,1192228636952350722,/drixGO/status/1192228636952350722,2019-11-06 23:53:52,1573084432,Fwends? UwU,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""de"">Fwends? <strong>UwU</strong></p>",[],[],False,[],,1,0,0,False,True,1191821832019685376,"[{'screen_name': 'AItera_', 'user_id': '1146841806992224258'}]"
w_jxde,"Jude (siro es un crack, oLE)",918424641076678656,1192228626034499584,/w_jxde/status/1192228626034499584,2019-11-06 23:53:49,1573084429,"@iusrnan nos cuida el ano a todos los del vi6x, es el mejor bro uwu","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""834494435429908482"" dir=""ltr"" href=""/iusrnan""><s>@</s><b>iusrnan</b></a> nos cuida el ano a todos los del vi6x, es el mejor bro <strong>uwu</strong></p>",[],[],False,[],,1,0,1,True,False,,[]
ggukieteji,matías;; morido,1140356721736482816,1192228603393716225,/ggukieteji/status/1192228603393716225,2019-11-06 23:53:44,1573084424,yo uwu,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">yo <strong>uwu</strong></p>",[],[],False,[],,1,0,0,False,True,1192224072026992640,"[{'screen_name': 'taeconleche_', 'user_id': '1089792930041262080'}]"
pjmthrsy,`,1188961335448485888,1192228601111838720,/pjmthrsy/status/1192228601111838720,2019-11-06 23:53:43,1573084423,"oh my god ye s. . all those instagram posts. did you see her jewellery collection  yes, tHAT. i like how she called her viewers sugar daddies and i feel like uwu","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">oh my god ye s. . all those instagram posts. did you see her jewellery collection <img alt=""🥺"" aria-label=""Emoji: Pleading face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f97a.png"" title=""Pleading face""/> yes, tHAT. i like how she called her viewers sugar daddies and i feel like <strong>uwu</strong></p>",[],[],False,[],,0,0,0,False,True,1192144673315246080,"[{'screen_name': 'marcolovebot', 'user_id': '1191318370509041664'}]"
frosted_chai,🖤 ℂ𝕒𝕞 🖤,1151984358678511617,1192228573777661952,/frosted_chai/status/1192228573777661952,2019-11-06 23:53:37,1573084417,"Say goals for 2019
-7 more followers

That should work uwu worked for me","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Say goals for 2019
-7 more followers

That should work <strong>uwu</strong> worked for me</p>",[],[],False,[],,0,0,0,False,True,1192067885046255617,"[{'screen_name': 'Muffen_kid', 'user_id': '974803945062154240'}]"
euphoria__22,bells,975305076725157890,1192228561882689541,/euphoria__22/status/1192228561882689541,2019-11-06 23:53:34,1573084414,I Need U uwu @BTS_twt,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""it"">I Need U <strong>uwu</strong> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""335141638"" dir=""ltr"" href=""/BTS_twt""><s>@</s><b>BTS_twt</b></a></p>",[],[],False,[],,1,0,0,False,True,1192226378185347075,"[{'screen_name': 'taehoneyys', 'user_id': '1124411443586191360'}, {'screen_name': 'BTS_twt', 'user_id': '335141638'}]"
abbaroo_uwu,abracadabra🦉🤡,1029617393994215424,1192228561492566016,/abbaroo_uwu/status/1192228561492566016,2019-11-06 23:53:34,1573084414,#MAMAVote #ateez @ATEEZofficial,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""und""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MAMAVote?src=hash""><s>#</s><b>MAMAVote</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ateez?src=hash""><s>#</s><b>ateez</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""923415570522914819"" dir=""ltr"" href=""/ATEEZofficial""><s>@</s><b>ATEEZofficial</b></a></p>",[],"['MAMAVote', 'ateez']",False,[],,0,0,0,False,True,1191846629017559040,"[{'screen_name': 'hongjuwung', 'user_id': '1161643982184747009'}, {'screen_name': 'ATEEZofficial', 'user_id': '923415570522914819'}]"
dede_uwu,Ede loves Louis || #WALLS || #FINELINE,1097634293684158469,1192228559407857664,/dede_uwu/status/1192228559407857664,2019-11-06 23:53:33,1573084413,Done!,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Done!</p>",[],[],False,[],,0,0,0,False,True,1192228503522926593,"[{'screen_name': 'stylinfuckz', 'user_id': '3019643622'}, {'screen_name': 'onehomeharryx', 'user_id': '1022319839342473216'}]"
artchann_uwu,🌸🏯Imp. Japonés🏯🌸 || Impy,1037817462761443329,1192228558405545986,/artchann_uwu/status/1192228558405545986,2019-11-06 23:53:33,1573084413,"Jejeje... Gracias amor. ─Correspondio el abrazo con felicidad, en verdad si le había asustado la escena de la película, pero con el abrazo del contrario se sintió muy segura─","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Jejeje... Gracias amor. ─Correspondio el abrazo con felicidad, en verdad si le había asustado la escena de la película, pero con el abrazo del contrario se sintió muy segura─</p>",[],[],False,[],,1,0,1,True,True,1191859892166021121,"[{'screen_name': 'WhoIam76934428', 'user_id': '1185383067818561536'}]"
Sebas_Lannister,Juan Sebastián Tupaz 🦁,129836131,1192228550902001664,/Sebas_Lannister/status/1192228550902001664,2019-11-06 23:53:31,1573084411,"Me acordé de más Oldboy (2003), Mulholland Drive, psycho, citizen kane, unusual suspects, shutter island, American psycho, s7ven. Muchos Thriller pero están ahí, espero las disfrutes si miras este tweet. uwu.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Me acordé de más Oldboy (2003), Mulholland Drive, psycho, citizen kane, unusual suspects, shutter island, American psycho, s7ven. Muchos Thriller pero están ahí, espero las disfrutes si miras este tweet. <strong>uwu</strong>.</p>",[],[],False,[],,16,1,2,True,True,1192226738526412801,"[{'screen_name': 'raticorns', 'user_id': '1147502577661202432'}]"
yanebun,yane ➰,894327250396495873,1192228550536908800,/yanebun/status/1192228550536908800,2019-11-06 23:53:31,1573084411,This is actually sweet uwu,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">This is actually sweet <strong>uwu</strong></p>",[],[],False,[],,1,0,1,True,True,1192170352773754881,"[{'screen_name': 'DongHe3', 'user_id': '462572124'}]"
NeisysHoseok,🐋Call me neisys🐋 #ThankYouWoojin💕,4362191901,1192228547190042626,/NeisysHoseok/status/1192228547190042626,2019-11-06 23:53:30,1573084410,Lo hago en las tardes uwu,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Lo hago en las tardes <strong>uwu</strong></p>",[],[],False,[],,0,0,0,False,True,1192172862175617027,"[{'screen_name': 'doryluc', 'user_id': '1030097094550462464'}]"
MadokkuH,💛 °•° Sam °•° 💛,1138991131016990722,1192228542911852550,/MadokkuH/status/1192228542911852550,2019-11-06 23:53:29,1573084409,thanks for the tutorial homie uwu,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">thanks for the tutorial homie <strong>uwu</strong></p>",[],[],False,[],,0,0,0,False,True,1190559815350620161,"[{'screen_name': 'TheExoticGuest', 'user_id': '1007880197121589248'}]"
uwu_ryuko17,STILL HERE FOR MONSTA X,1188468981868322817,1192228522745483264,/uwu_ryuko17/status/1192228522745483264,2019-11-06 23:53:25,1573084405,"MinMin #MonstaX7ShineForever
#몬엑_행복해지길_바래 @OfficialMonstaX","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">MinMin <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MonstaX7ShineForever?src=hash""><s>#</s><b>MonstaX7ShineForever</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EB%AA%AC%EC%97%91_%ED%96%89%EB%B3%B5%ED%95%B4%EC%A7%80%EA%B8%B8_%EB%B0%94%EB%9E%98?src=hash""><s>#</s><b>몬엑_행복해지길_바래</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""3030158859"" dir=""ltr"" href=""/OfficialMonstaX""><s>@</s><b>OfficialMonstaX</b></a></p>",[],"['MonstaX7ShineForever', '몬엑_행복해지길_바래']",False,[],,0,0,0,False,True,1192220057792741376,"[{'screen_name': 'ePanda_10', 'user_id': '3402838932'}, {'screen_name': 'ROSESforLMH', 'user_id': '2955247350'}, {'screen_name': 'OfficialMonstaX', 'user_id': '3030158859'}]"
yayaapil,sorayaa,4641836915,1192228514260348928,/yayaapil/status/1192228514260348928,2019-11-06 23:53:22,1573084402,"Iyaa, jackson nya uwu","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Iyaa, jackson nya <strong>uwu</strong><img alt=""💚"" aria-label=""Emoji: Green heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f49a.png"" title=""Green heart""/></p>",[],[],False,[],,0,0,0,False,True,1192181494472527873,"[{'screen_name': 'AHGALAIK', 'user_id': '905718603864915968'}, {'screen_name': 'GOT7Official', 'user_id': '573299587'}]"
lila_mond,𝔰𝔞𝔱𝔲𝔯𝔫 𝔪𝔬𝔬𝔫 𝔣𝔬𝔵 🦊🌙💫,1101390623263776769,1192228513648009216,/lila_mond/status/1192228513648009216,2019-11-06 23:53:22,1573084402,uwu,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""und""><strong>uwu</strong></p>",[],[],False,[],,1,0,0,False,True,1192159601132736512,"[{'screen_name': 'snowheartx', 'user_id': '1134981918221590529'}]"
